Station_ID,Station_Name,Latitude,Longitude,Elevation_ft,Rainfall_in,Date
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.1,10/31/1957
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.5,7/30/1958
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.36,1/6/1959
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.09,11/5/1960
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.34,9/12/1961
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.04,2/19/1962
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.26,2/9/1963
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.12,11/17/1964
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.43,11/22/1965
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.18,10/3/1966
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.39,8/16/1967
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.56,7/28/1968
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.26,1/25/1969
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.25,2/28/1970
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.14,12/24/1971
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.27,11/16/1972
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.27,2/11/1973
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.35,3/8/1974
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.21,9/8/1975
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.86,9/10/1976
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,1.1,8/17/1977
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.46,3/5/1978
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.59,7/19/1979
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.52,2/17/1980
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.26,3/5/1981
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.7,9/7/1982
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.55,8/16/1983
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.33,9/25/1984
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,1.17,7/19/1985
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.28,2/15/1986
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.65,11/4/1987
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.29,8/24/1988
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.35,8/9/1989
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.22,2/17/1990
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.29,3/1/1991
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.55,2/12/1992
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.4,2/19/1993
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.2,2/7/1994
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.39,1/4/1995
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.3,11/22/1996
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,1.29,7/22/1997
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.27,2/3/1998
11949,"00-0057 Des Hot Spr East        , CA",33.9675,116.4944,1220,0.64,7/12/1999
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.55,8/12/1979
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,1.66,6/30/1980
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.2,3/1/1981
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.64,8/11/1982
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.94,8/17/1983
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.75,7/19/1984
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.27,9/18/1985
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,1.36,7/22/1986
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.34,10/11/1987
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.76,8/24/1988
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.34,8/9/1989
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.34,6/10/1990
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.5,9/26/1991
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.41,2/12/1992
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.29,1/16/1993
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.47,8/8/1994
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.45,1/4/1995
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.28,12/9/1996
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.24,9/25/1997
11979,"00-0081 Haystack-Mnt            , CA",33.7022,116.4789,2800,0.14,1/9/1998
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.5,8/17/1967
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.5,7/28/1968
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.42,1/25/1969
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.33,12/21/1970
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.16,12/24/1971
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.22,11/16/1972
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.25,2/11/1973
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.75,10/23/1974
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.11,4/9/1975
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.75,9/10/1976
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.56,8/15/1977
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.29,2/28/1978
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,1.2,7/19/1979
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.63,1/29/1980
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.38,3/5/1981
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,1.5,9/7/1982
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.73,8/9/1983
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.69,9/11/1984
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.34,9/18/1985
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.39,8/18/1986
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.23,10/31/1987
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.26,1/17/1988
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.17,7/14/1990
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.59,7/31/1991
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.87,8/4/1992
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.38,2/8/1993
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.17,2/7/1994
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.4,1/4/1995
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.25,12/9/1996
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.39,9/26/1997
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,0.25,2/14/1998
11967,"00-0216 Tachevah Dam            , CA",33.8319,116.5578,580,1.02,7/12/1999
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.18,1/29/1980
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.49,5/27/1981
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.2,2/10/1982
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.53,8/17/1983
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.35,7/22/1984
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.5,9/18/1985
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.33,2/15/1986
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.58,11/2/1987
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.63,8/24/1988
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.52,8/9/1989
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.15,7/14/1990
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.21,2/27/1991
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.32,2/12/1992
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.3,1/31/1993
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.25,2/4/1994
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.39,1/4/1995
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.12,1/31/1996
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.35,9/26/1997
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.18,2/3/1998
11980,"00-0222 Thousand Palms          , CA",33.82,116.3928,2409,0.87,7/8/1999
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,1.63,8/15/1977
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.4,2/28/1978
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,1.57,7/19/1979
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.75,6/30/1980
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.69,9/7/1981
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.68,9/7/1982
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,2.02,8/16/1983
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,1.41,7/22/1984
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,1.05,7/20/1985
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.97,7/22/1986
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.69,6/5/1987
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,2.26,8/24/1988
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.43,8/9/1989
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.33,7/13/1990
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.55,7/31/1991
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.51,3/2/1992
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.49,8/25/1993
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.22,2/7/1994
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.65,1/4/1995
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.58,12/9/1996
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.97,9/4/1997
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.36,2/14/1998
11977,"00-0224 Tramway Valley Sta      , CA",33.8369,116.6125,2700,0.22,9/22/1999
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.47,8/16/1977
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.37,1/15/1978
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,1.09,8/12/1979
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.62,1/30/1980
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.35,3/5/1981
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.41,11/30/1982
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,1.33,8/17/1983
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.8,7/27/1984
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.26,1/8/1985
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.5,7/22/1986
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.45,12/4/1987
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,1.14,8/20/1988
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.83,8/9/1989
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.57,6/10/1990
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.68,3/1/1991
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.41,2/6/1992
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,1.07,1/7/1993
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.66,2/7/1994
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.53,2/14/1995
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.37,11/21/1996
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.33,2/27/1997
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.68,2/14/1998
11977,"00-0233 Whitewater North        , CA",33.9897,116.6556,2200,0.38,4/28/1999
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.36,2/7/1976
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,1.01,9/10/1977
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.28,2/28/1978
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.68,7/20/1979
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.44,2/16/1980
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.27,3/5/1981
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.2,11/30/1982
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.61,8/16/1983
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.18,12/8/1984
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.34,9/18/1985
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.22,2/15/1986
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.42,11/4/1987
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.42,4/13/1988
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.7,8/9/1989
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.11,1/17/1990
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.28,2/27/1991
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.59,2/12/1992
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.23,1/16/1993
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.28,2/7/1994
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.4,1/4/1995
11975,"00-0243 Wide Canyon Dam         , CA",33.9344,116.3908,1530,0.1,2/1/1996
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.13,5/17/1949
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.26,9/5/1950
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.52,7/28/1951
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.35,12/17/1952
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.05,2/23/1953
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.12,10/2/1954
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.38,8/23/1955
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.15,7/24/1956
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.55,10/28/1957
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.61,2/20/1958
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.23,12/8/1959
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.18,9/1/1960
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.13,12/14/1961
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.09,1/24/1962
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,1.28,9/17/1963
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.71,4/28/1964
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.3,4/3/1965
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.14,1/17/1966
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.37,11/26/1967
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.26,2/13/1968
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.39,11/9/1969
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.83,8/26/1970
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.4,8/21/1971
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.38,10/6/1972
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.3,3/11/1973
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.12,1/5/1974
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.14,12/13/1975
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.31,10/22/1976
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.76,8/15/1977
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.3,1/10/1978
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.37,8/16/1979
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.14,2/16/1980
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.23,8/12/1981
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.59,8/25/1982
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.8,8/15/1983
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.12,7/20/1986
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.64,10/31/1987
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.32,8/21/1988
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,1.98,8/9/1989
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.95,10/1/1990
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.34,9/21/1991
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.32,2/15/1992
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.27,2/19/1993
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.63,9/21/1994
11948,"02-9660 YUMA WSO AP             , AZ",32.6667,114.6,206,0.1,9/1/1995
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.18,10/17/1948
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.36,8/22/1949
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.21,9/7/1950
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.28,8/1/1951
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.25,9/19/1952
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.17,2/23/1953
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.8,7/17/1954
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.01,2/1/1955
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.01,2/1/1956
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.91,8/13/1958
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.47,7/1/1959
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.29,2/29/1960
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.5,8/23/1961
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.06,2/19/1962
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.22,9/17/1963
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.42,9/24/1964
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.31,2/6/1965
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.45,8/18/1966
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.35,7/12/1967
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.25,3/8/1968
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.27,6/16/1969
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.33,2/28/1970
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.95,8/12/1971
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.16,8/26/1972
11948,"04-0176 AMBOY                   , CA",34.5667,115.75,640,0.1,8/1/1973
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.08,7/14/1953
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.35,8/31/1954
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.5,8/23/1955
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.67,7/25/1956
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.22,10/28/1957
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.4,2/4/1958
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.41,8/1/1959
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.85,9/1/1960
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.19,8/23/1961
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.17,1/24/1962
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.38,8/16/1963
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.08,11/18/1964
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.47,4/3/1965
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.16,1/17/1966
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.18,9/2/1967
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.1,3/8/1968
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.3,9/13/1969
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.33,3/1/1970
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.51,8/19/1971
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.38,10/6/1972
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.12,2/21/1973
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.17,12/4/1974
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.42,9/7/1975
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.45,9/24/1976
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.37,9/10/1977
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.45,8/7/1978
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,1.34,8/11/1979
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,1.11,8/14/1981
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.76,8/12/1982
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.53,8/17/1983
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,1.06,7/21/1984
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.21,11/25/1985
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.05,2/15/1986
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.25,7/16/1987
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.16,8/28/1988
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.16,8/8/1989
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.08,3/28/1990
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.22,3/1/1991
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.51,8/22/1992
11953,"04-0925 BLYTHE 7 W              , CA",33.6167,114.7167,390,0.29,3/19/1994
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.31,7/23/1948
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.1,10/19/1949
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.21,9/5/1950
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,1.99,8/26/1951
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.43,7/29/1952
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.21,7/14/1953
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.34,8/31/1954
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.17,1/10/1955
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.13,7/24/1956
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.2,10/28/1957
11948,"04-2139 CRAWFORD RANCH          , CA",32.8833,116.2833,1502,0.18,3/6/1958
